\text version='5' \,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
伝票日付,伝票番号,仕訳区分,管理仕訳区分,借方税計算モード,借方部門コード,借方部門名,借方科目コード,借方科目名,借方補助コード,借方補助名,借方税区分コード,借方税区分名,借方金額,借方消費税額,貸方税計算モード,貸方部門コード,貸方部門名,貸方科目コード,貸方科目名,貸方補助コード,貸方補助名,貸方税区分コード,貸方税区分名,貸方金額,貸方消費税額,摘要文,数字１,数字２,入力プログラム区分,配賦元税計算,配賦元集計方法,配賦元集計開始日付,配賦元集計終了日付,配賦元管理仕訳区分,配賦元部門コード,配賦元部門名,配賦元科目コード,配賦元科目名,配賦元補助コード,配賦元補助名,配賦元金額
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10313,,0,,9433,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10318,,0,,8755,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10319,,0,,5196,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10320,,0,,4236,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10321,,0,,2202,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10322,,0,,56,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10323,,0,,2259,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10324,,0,,2767,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10325,,0,,3502,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10326,,0,,169,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10330,,0,,11184,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10331,,0,,2315,0,確定06月配信【3】auｽﾏｰﾄﾊﾟｽ(有名ｽﾀﾝﾌﾟ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,000,,5413,,2,,Q5,,265924,0,1,0,,3120,,10005,,0,,292,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10009,,0,,1117,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10010,,0,,4683,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10013,,0,,931,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10015,,0,,5561,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10018,,0,,2634,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10019,,0,,3246,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10020,,0,,11469,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10023,,0,,3459,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10024,,0,,1543,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10026,,0,,4497,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10033,,0,,4470,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10035,,0,,1037,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10039,,0,,4656,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10052,,0,,239,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10053,,0,,1463,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10056,,0,,79,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10059,,0,,266,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10060,,0,,186,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10061,,0,,718,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10062,,0,,6892,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10064,,0,,133,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10065,,0,,612,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10068,,0,,345,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10069,,0,,745,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10075,,0,,106,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10081,,0,,4151,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10084,,0,,372,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10086,,0,,691,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10090,,0,,425,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10093,,0,,53,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10096,,0,,239,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10098,,0,,1011,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10099,,0,,212,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10102,,0,,239,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10103,,0,,26,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10104,,0,,505,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10116,,0,,2128,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10117,,0,,425,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10118,,0,,7397,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10138,,0,,904,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10140,,0,,3858,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10146,,0,,957,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10150,,0,,851,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10153,,0,,8089,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10174,,0,,4603,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10205,,0,,665,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10210,,0,,878,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10218,,0,,2261,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10219,,0,,266,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10229,,0,,2448,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10232,,0,,1836,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10236,,0,,2341,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10238,,0,,745,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10246,,0,,4896,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10257,,0,,2687,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10258,,0,,1703,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10259,,0,,79,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10260,,0,,4151,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10264,,0,,2794,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10266,,0,,612,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10267,,0,,532,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10268,,0,,26,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10270,,0,,8062,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10273,,0,,691,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10274,,0,,718,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10275,,0,,1836,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10276,,0,,3273,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10277,,0,,452,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10278,,0,,53,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10280,,0,,8408,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10281,,0,,12613,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10283,,0,,10777,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10284,,0,,8462,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10285,,0,,10404,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10286,,0,,5668,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10287,,0,,53,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10289,,0,,2740,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10290,,0,,2634,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10292,,0,,212,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10293,,0,,1011,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10294,,0,,239,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10295,,0,,798,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10298,,0,,11282,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10299,,0,,4417,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10302,,0,,106,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10303,,0,,53,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10304,,0,,6173,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10306,,0,,14822,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10307,,0,,452,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10311,,0,,505,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10313,,0,,3991,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10318,,0,,399,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10319,,0,,79,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10320,,0,,4683,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10321,,0,,7317,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10322,,0,,292,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10323,,0,,612,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10324,,0,,372,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10325,,0,,1330,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10326,,0,,505,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10330,,0,,1995,0,確定05月配信【7】AppPass(有名ｽﾀﾝﾌﾟ☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,000,,5413,,2,,Q5,,2547,0,1,0,,3120,,10015,,0,,148,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10033,,0,,324,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10086,,0,,63,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10099,,0,,201,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10153,,0,,919,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10229,,0,,411,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10274,,0,,199,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10276,,0,,275,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10281,,0,,7,0,確定05月配信【9】AppPass(壁紙ﾒﾛﾃﾞｨ♪☆取り放題)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,000,,5413,,2,,Q5,,121,0,1,0,,3120,,10015,,0,,22,0,確定05月配信【10】AppPass(声優ﾎﾞｲｽ&ﾒﾛﾃﾞｨｱﾗｰﾑ>ﾎﾞｲｽﾊﾟｰﾄﾅｰ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10223,,0,,99,0,確定05月配信【10】AppPass(声優ﾎﾞｲｽ&ﾒﾛﾃﾞｨｱﾗｰﾑ>ﾎﾞｲｽﾊﾟｰﾄﾅｰ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,000,,5413,,2,,Q5,,22418,0,1,0,,3120,,10009,,0,,716,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10010,,0,,173,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10013,,0,,58,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10015,,0,,705,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10018,,0,,249,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
